source,model_name,device_type,gpu_type,tp,pp,pipeline_stages,tp_per_stage,num_gpus,num_replicas,max_input_length,max_output_length,batch_size,total_tokens_per_sec,input_tokens_per_sec,output_tokens_per_sec,cost_per_hour,dollar_per_million_token,total_cost,mem_per_gpu_gb,budget_tested,e2e_p50_s,e2e_p90_s,e2e_p99_s,is_best,layer_mapping,num_requests,output_dir,placement,rps,sim_duration_s,source_path,status,total_input_tokens,total_layers,total_output_tokens,total_runtime_hours,tpot_p50_s,tpot_p90_s,tpot_p99_s,ttft_p50_s,ttft_p90_s,ttft_p99_s
solver,llama3-70b-decode,"g6e.24xlarge#3,g6e.4xlarge#1",L40S,,5,5.0,"{PP_1:1, PP_2:1, PP_3:1, PP_4:1, PP_5:1}",5.0,,2048.0,2048.0,32.0,1106.83,1106.83,0.0,17.12,4.296543,4.3,"{PP_1:48.0, PP_2:48.0, PP_3:48.0, PP_4:48.0, PP_5:48.0}",22.14,,,,YES,"{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}",,,"{PP_1:{g6e.24xlarge#3:1}, PP_2:{g6e.24xlarge#3:1}, PP_3:{g6e.24xlarge#3:1}, PP_4:{g6e.4xlarge#1:1}, PP_5:{g6e.24xlarge#3:1}}",,,large-decode/method_enumeration-wrk_prefill-in2048-out2048-bs32_32-20260124_163326/solution_summary.csv,SUCCESS,,80.0,,0.25,,,,,,
solver,llama3-70b-decode,"g6e.24xlarge#3,g6e.4xlarge#1",L40S,,5,5.0,"{PP_1:1, PP_2:1, PP_3:1, PP_4:1, PP_5:1}",5.0,,2048.0,2048.0,32.0,1106.83,1106.83,0.0,17.12,4.296543,4.3,"{PP_1:48.0, PP_2:48.0, PP_3:48.0, PP_4:48.0, PP_5:48.0}",196.61,,,,YES,"{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}",,,"{PP_1:{g6e.24xlarge#3:1}, PP_2:{g6e.24xlarge#3:1}, PP_3:{g6e.24xlarge#3:1}, PP_4:{g6e.4xlarge#1:1}, PP_5:{g6e.24xlarge#3:1}}",,,large-decode/method_enumeration-wrk_prefill-in2048-out2048-bs32_32-20260124_163326/solution_summary.csv,SUCCESS,,80.0,,0.25,,,,,,
solver,llama3-70b-decode,"g6e.24xlarge#3,g6e.4xlarge#1",L40S,,5,5.0,"{PP_1:1, PP_2:1, PP_3:1, PP_4:1, PP_5:1}",5.0,,2048.0,2048.0,32.0,1106.83,1106.83,0.0,17.12,4.296543,4.3,"{PP_1:48.0, PP_2:48.0, PP_3:48.0, PP_4:48.0, PP_5:48.0}",393.22,,,,YES,"{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}",,,"{PP_1:{g6e.24xlarge#3:1}, PP_2:{g6e.24xlarge#3:1}, PP_3:{g6e.24xlarge#3:1}, PP_4:{g6e.4xlarge#1:1}, PP_5:{g6e.24xlarge#3:1}}",,,large-decode/method_enumeration-wrk_prefill-in2048-out2048-bs32_32-20260124_163326/solution_summary.csv,SUCCESS,,80.0,,0.25,,,,,,
solver,llama3-70b-decode,"g5.12xlarge#2,g5.12xlarge#3,g6e.4xlarge#3","L40S,A10G",,5,5.0,"{PP_1:1, PP_2:2, PP_3:2, PP_4:2, PP_5:2}",9.0,,2048.0,2048.0,32.0,546.59,546.59,0.0,14.76,7.50108,7.5,"{PP_1:48.0, PP_2:24.0, PP_3:24.0, PP_4:24.0, PP_5:24.0}",14.76,,,,NO,"{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}",,,"{PP_1:{g6e.4xlarge#3:1}, PP_2:{g5.12xlarge#2:2}, PP_3:{g5.12xlarge#3:2}, PP_4:{g5.12xlarge#3:2}, PP_5:{g5.12xlarge#2:2}}",,,large-decode/method_enumeration-wrk_prefill-in2048-out2048-bs32_32-20260124_163326/solution_summary.csv,SUCCESS,,80.0,,0.51,,,,,,
solver,llama3-70b-decode,"g6e.12xlarge#1,g6e.48xlarge#0",L40S,,5,5.0,"{PP_1:2, PP_2:2, PP_3:2, PP_4:2, PP_5:2}",10.0,,2048.0,2048.0,64.0,2263.6,2263.6,0.0,34.24,4.201759,4.2,"{PP_1:48.0, PP_2:48.0, PP_3:48.0, PP_4:48.0, PP_5:48.0}",196.61,,,,YES,"{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}",,,"{PP_1:{g6e.48xlarge#0:2}, PP_2:{g6e.48xlarge#0:2}, PP_3:{g6e.48xlarge#0:2}, PP_4:{g6e.12xlarge#1:2}, PP_5:{g6e.48xlarge#0:2}}",,,large-decode/method_enumeration-wrk_prefill-in2048-out2048-bs64_64-20260124_163326/solution_summary.csv,SUCCESS,,80.0,,0.12,,,,,,
solver,llama3-70b-decode,"g6e.12xlarge#1,g6e.48xlarge#0",L40S,,5,5.0,"{PP_1:2, PP_2:2, PP_3:2, PP_4:2, PP_5:2}",10.0,,2048.0,2048.0,64.0,2263.6,2263.6,0.0,34.24,4.201759,4.2,"{PP_1:48.0, PP_2:48.0, PP_3:48.0, PP_4:48.0, PP_5:48.0}",393.22,,,,YES,"{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}",,,"{PP_1:{g6e.48xlarge#0:2}, PP_2:{g6e.48xlarge#0:2}, PP_3:{g6e.48xlarge#0:2}, PP_4:{g6e.12xlarge#1:2}, PP_5:{g6e.48xlarge#0:2}}",,,large-decode/method_enumeration-wrk_prefill-in2048-out2048-bs64_64-20260124_163326/solution_summary.csv,SUCCESS,,80.0,,0.12,,,,,,
solver,llama3-70b-decode,"g6e.12xlarge#2,g6e.24xlarge#2",L40S,,3,3.0,"{PP_1:2, PP_2:2, PP_3:2}",6.0,,2048.0,2048.0,64.0,1358.16,1358.16,0.0,20.55,4.202986,4.2,"{PP_1:48.0, PP_2:48.0, PP_3:48.0}",20.55,,,,NO,"{PP_1:1-32, PP_2:33-64, PP_3:65-80}",,,"{PP_1:{g6e.12xlarge#2:2}, PP_2:{g6e.24xlarge#2:2}, PP_3:{g6e.24xlarge#2:2}}",,,large-decode/method_enumeration-wrk_prefill-in2048-out2048-bs64_64-20260124_163326/solution_summary.csv,SUCCESS,,80.0,,0.2,,,,,,
solver,llama3-70b-decode,"g6e.12xlarge#2,g6e.24xlarge#2",L40S,,3,3.0,"{PP_1:2, PP_2:2, PP_3:2}",6.0,,2048.0,2048.0,64.0,1358.16,1358.16,0.0,20.55,4.202986,4.2,"{PP_1:48.0, PP_2:48.0, PP_3:48.0}",24.66,,,,NO,"{PP_1:1-32, PP_2:33-64, PP_3:65-80}",,,"{PP_1:{g6e.12xlarge#2:2}, PP_2:{g6e.24xlarge#2:2}, PP_3:{g6e.24xlarge#2:2}}",,,large-decode/method_enumeration-wrk_prefill-in2048-out2048-bs64_64-20260124_163326/solution_summary.csv,SUCCESS,,80.0,,0.2,,,,,,
solver,llama3-70b-decode,"g6e.12xlarge#2,g6e.24xlarge#2",L40S,,3,3.0,"{PP_1:2, PP_2:2, PP_3:2}",6.0,,2048.0,2048.0,64.0,1358.16,1358.16,0.0,20.55,4.202986,4.2,"{PP_1:48.0, PP_2:48.0, PP_3:48.0}",30.82,,,,NO,"{PP_1:1-32, PP_2:33-64, PP_3:65-80}",,,"{PP_1:{g6e.12xlarge#2:2}, PP_2:{g6e.24xlarge#2:2}, PP_3:{g6e.24xlarge#2:2}}",,,large-decode/method_enumeration-wrk_prefill-in2048-out2048-bs64_64-20260124_163326/solution_summary.csv,SUCCESS,,80.0,,0.2,,,,,,
solver,llama3-70b-decode,"g6e.12xlarge#2,g6e.48xlarge#2",L40S,,5,5.0,"{PP_1:2, PP_2:2, PP_3:2, PP_4:2, PP_5:2}",10.0,,4096.0,4096.0,32.0,1824.58,1824.58,0.0,34.24,5.212778,5.21,"{PP_1:48.0, PP_2:48.0, PP_3:48.0, PP_4:48.0, PP_5:48.0}",196.61,,,,YES,"{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}",,,"{PP_1:{g6e.48xlarge#2:2}, PP_2:{g6e.48xlarge#2:2}, PP_3:{g6e.48xlarge#2:2}, PP_4:{g6e.12xlarge#2:2}, PP_5:{g6e.48xlarge#2:2}}",,,large-decode/method_enumeration-wrk_prefill-in4096-out4096-bs32_32-20260124_163326/solution_summary.csv,SUCCESS,,80.0,,0.15,,,,,,
solver,llama3-70b-decode,"g6e.12xlarge#2,g6e.48xlarge#2",L40S,,5,5.0,"{PP_1:2, PP_2:2, PP_3:2, PP_4:2, PP_5:2}",10.0,,4096.0,4096.0,32.0,1824.58,1824.58,0.0,34.24,5.212778,5.21,"{PP_1:48.0, PP_2:48.0, PP_3:48.0, PP_4:48.0, PP_5:48.0}",393.22,,,,YES,"{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}",,,"{PP_1:{g6e.48xlarge#2:2}, PP_2:{g6e.48xlarge#2:2}, PP_3:{g6e.48xlarge#2:2}, PP_4:{g6e.12xlarge#2:2}, PP_5:{g6e.48xlarge#2:2}}",,,large-decode/method_enumeration-wrk_prefill-in4096-out4096-bs32_32-20260124_163326/solution_summary.csv,SUCCESS,,80.0,,0.15,,,,,,
solver,llama3-70b-decode,"g6e.12xlarge#0,g6e.24xlarge#3",L40S,,3,3.0,"{PP_1:2, PP_2:2, PP_3:2}",6.0,,4096.0,4096.0,32.0,1094.75,1094.75,0.0,20.55,5.2143,5.21,"{PP_1:48.0, PP_2:48.0, PP_3:48.0}",20.55,,,,NO,"{PP_1:1-32, PP_2:33-64, PP_3:65-80}",,,"{PP_1:{g6e.24xlarge#3:2}, PP_2:{g6e.24xlarge#3:2}, PP_3:{g6e.12xlarge#0:2}}",,,large-decode/method_enumeration-wrk_prefill-in4096-out4096-bs32_32-20260124_163326/solution_summary.csv,SUCCESS,,80.0,,0.25,,,,,,
solver,llama3-70b-decode,"g6e.12xlarge#0,g6e.24xlarge#3",L40S,,3,3.0,"{PP_1:2, PP_2:2, PP_3:2}",6.0,,4096.0,4096.0,32.0,1094.75,1094.75,0.0,20.55,5.2143,5.21,"{PP_1:48.0, PP_2:48.0, PP_3:48.0}",24.66,,,,NO,"{PP_1:1-32, PP_2:33-64, PP_3:65-80}",,,"{PP_1:{g6e.24xlarge#3:2}, PP_2:{g6e.24xlarge#3:2}, PP_3:{g6e.12xlarge#0:2}}",,,large-decode/method_enumeration-wrk_prefill-in4096-out4096-bs32_32-20260124_163326/solution_summary.csv,SUCCESS,,80.0,,0.25,,,,,,
solver,llama3-70b-decode,"g6e.12xlarge#0,g6e.24xlarge#3",L40S,,3,3.0,"{PP_1:2, PP_2:2, PP_3:2}",6.0,,4096.0,4096.0,32.0,1094.75,1094.75,0.0,20.55,5.2143,5.21,"{PP_1:48.0, PP_2:48.0, PP_3:48.0}",30.82,,,,NO,"{PP_1:1-32, PP_2:33-64, PP_3:65-80}",,,"{PP_1:{g6e.24xlarge#3:2}, PP_2:{g6e.24xlarge#3:2}, PP_3:{g6e.12xlarge#0:2}}",,,large-decode/method_enumeration-wrk_prefill-in4096-out4096-bs32_32-20260124_163326/solution_summary.csv,SUCCESS,,80.0,,0.25,,,,,,
solver,llama3-70b-decode,"g6e.12xlarge#3,g6e.48xlarge#2",L40S,,5,5.0,"{PP_1:2, PP_2:2, PP_3:2, PP_4:2, PP_5:2}",10.0,,4096.0,4096.0,64.0,2189.49,2189.49,0.0,34.24,4.343981,4.34,"{PP_1:48.0, PP_2:48.0, PP_3:48.0, PP_4:48.0, PP_5:48.0}",39.67,,,,YES,"{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}",,,"{PP_1:{g6e.12xlarge#3:2}, PP_2:{g6e.48xlarge#2:2}, PP_3:{g6e.48xlarge#2:2}, PP_4:{g6e.48xlarge#2:2}, PP_5:{g6e.48xlarge#2:2}}",,,large-decode/method_enumeration-wrk_prefill-in4096-out4096-bs64_64-20260124_163326/solution_summary.csv,SUCCESS,,80.0,,0.13,,,,,,
solver,llama3-70b-decode,"g6e.12xlarge#3,g6e.48xlarge#2",L40S,,5,5.0,"{PP_1:2, PP_2:2, PP_3:2, PP_4:2, PP_5:2}",10.0,,4096.0,4096.0,64.0,2189.49,2189.49,0.0,34.24,4.343981,4.34,"{PP_1:48.0, PP_2:48.0, PP_3:48.0, PP_4:48.0, PP_5:48.0}",49.59,,,,YES,"{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}",,,"{PP_1:{g6e.12xlarge#3:2}, PP_2:{g6e.48xlarge#2:2}, PP_3:{g6e.48xlarge#2:2}, PP_4:{g6e.48xlarge#2:2}, PP_5:{g6e.48xlarge#2:2}}",,,large-decode/method_enumeration-wrk_prefill-in4096-out4096-bs64_64-20260124_163326/solution_summary.csv,SUCCESS,,80.0,,0.13,,,,,,
solver,llama3-70b-decode,"g6e.12xlarge#3,g6e.48xlarge#2",L40S,,5,5.0,"{PP_1:2, PP_2:2, PP_3:2, PP_4:2, PP_5:2}",10.0,,4096.0,4096.0,64.0,2189.49,2189.49,0.0,34.24,4.343981,4.34,"{PP_1:48.0, PP_2:48.0, PP_3:48.0, PP_4:48.0, PP_5:48.0}",196.61,,,,YES,"{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}",,,"{PP_1:{g6e.12xlarge#3:2}, PP_2:{g6e.48xlarge#2:2}, PP_3:{g6e.48xlarge#2:2}, PP_4:{g6e.48xlarge#2:2}, PP_5:{g6e.48xlarge#2:2}}",,,large-decode/method_enumeration-wrk_prefill-in4096-out4096-bs64_64-20260124_163326/solution_summary.csv,SUCCESS,,80.0,,0.13,,,,,,
solver,llama3-70b-decode,"g6e.12xlarge#3,g6e.48xlarge#2",L40S,,5,5.0,"{PP_1:2, PP_2:2, PP_3:2, PP_4:2, PP_5:2}",10.0,,4096.0,4096.0,64.0,2189.49,2189.49,0.0,34.24,4.343981,4.34,"{PP_1:48.0, PP_2:48.0, PP_3:48.0, PP_4:48.0, PP_5:48.0}",393.22,,,,YES,"{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}",,,"{PP_1:{g6e.12xlarge#3:2}, PP_2:{g6e.48xlarge#2:2}, PP_3:{g6e.48xlarge#2:2}, PP_4:{g6e.48xlarge#2:2}, PP_5:{g6e.48xlarge#2:2}}",,,large-decode/method_enumeration-wrk_prefill-in4096-out4096-bs64_64-20260124_163326/solution_summary.csv,SUCCESS,,80.0,,0.13,,,,,,
solver,llama3-70b-decode,"g5.12xlarge#3,g6e.48xlarge#3","L40S,A10G",,5,5.0,"{PP_1:2, PP_2:2, PP_3:2, PP_4:4, PP_5:2}",12.0,,4096.0,4096.0,64.0,1138.49,1138.49,0.0,33.06,8.066272,8.07,"{PP_1:48.0, PP_2:48.0, PP_3:48.0, PP_4:24.0, PP_5:48.0}",33.06,,,,NO,"{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}",,,"{PP_1:{g6e.48xlarge#3:2}, PP_2:{g6e.48xlarge#3:2}, PP_3:{g6e.48xlarge#3:2}, PP_4:{g5.12xlarge#3:4}, PP_5:{g6e.48xlarge#3:2}}",,,large-decode/method_enumeration-wrk_prefill-in4096-out4096-bs64_64-20260124_163326/solution_summary.csv,SUCCESS,,80.0,,0.24,,,,,,
solver,llama3-70b-decode,"g6e.12xlarge#0,g6e.48xlarge#1",L40S,,5,5.0,"{PP_1:2, PP_2:2, PP_3:2, PP_4:2, PP_5:2}",10.0,,8192.0,8192.0,32.0,1712.45,1712.45,0.0,34.24,5.554112,5.55,"{PP_1:48.0, PP_2:48.0, PP_3:48.0, PP_4:48.0, PP_5:48.0}",39.67,,,,YES,"{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}",,,"{PP_1:{g6e.48xlarge#1:2}, PP_2:{g6e.12xlarge#0:2}, PP_3:{g6e.48xlarge#1:2}, PP_4:{g6e.48xlarge#1:2}, PP_5:{g6e.48xlarge#1:2}}",,,large-decode/method_enumeration-wrk_prefill-in8192-out8192-bs32_32-20260124_163326/solution_summary.csv,SUCCESS,,80.0,,0.16,,,,,,
solver,llama3-70b-decode,"g6e.12xlarge#0,g6e.48xlarge#1",L40S,,5,5.0,"{PP_1:2, PP_2:2, PP_3:2, PP_4:2, PP_5:2}",10.0,,8192.0,8192.0,32.0,1712.45,1712.45,0.0,34.24,5.554112,5.55,"{PP_1:48.0, PP_2:48.0, PP_3:48.0, PP_4:48.0, PP_5:48.0}",49.59,,,,YES,"{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}",,,"{PP_1:{g6e.48xlarge#1:2}, PP_2:{g6e.12xlarge#0:2}, PP_3:{g6e.48xlarge#1:2}, PP_4:{g6e.48xlarge#1:2}, PP_5:{g6e.48xlarge#1:2}}",,,large-decode/method_enumeration-wrk_prefill-in8192-out8192-bs32_32-20260124_163326/solution_summary.csv,SUCCESS,,80.0,,0.16,,,,,,
solver,llama3-70b-decode,"g6e.12xlarge#0,g6e.48xlarge#1",L40S,,5,5.0,"{PP_1:2, PP_2:2, PP_3:2, PP_4:2, PP_5:2}",10.0,,8192.0,8192.0,32.0,1712.45,1712.45,0.0,34.24,5.554112,5.55,"{PP_1:48.0, PP_2:48.0, PP_3:48.0, PP_4:48.0, PP_5:48.0}",196.61,,,,YES,"{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}",,,"{PP_1:{g6e.48xlarge#1:2}, PP_2:{g6e.12xlarge#0:2}, PP_3:{g6e.48xlarge#1:2}, PP_4:{g6e.48xlarge#1:2}, PP_5:{g6e.48xlarge#1:2}}",,,large-decode/method_enumeration-wrk_prefill-in8192-out8192-bs32_32-20260124_163326/solution_summary.csv,SUCCESS,,80.0,,0.16,,,,,,
solver,llama3-70b-decode,"g6e.12xlarge#0,g6e.48xlarge#1",L40S,,5,5.0,"{PP_1:2, PP_2:2, PP_3:2, PP_4:2, PP_5:2}",10.0,,8192.0,8192.0,32.0,1712.45,1712.45,0.0,34.24,5.554112,5.55,"{PP_1:48.0, PP_2:48.0, PP_3:48.0, PP_4:48.0, PP_5:48.0}",393.22,,,,YES,"{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}",,,"{PP_1:{g6e.48xlarge#1:2}, PP_2:{g6e.12xlarge#0:2}, PP_3:{g6e.48xlarge#1:2}, PP_4:{g6e.48xlarge#1:2}, PP_5:{g6e.48xlarge#1:2}}",,,large-decode/method_enumeration-wrk_prefill-in8192-out8192-bs32_32-20260124_163326/solution_summary.csv,SUCCESS,,80.0,,0.16,,,,,,
solver,llama3-70b-decode,"g5.12xlarge#3,g6e.48xlarge#3","L40S,A10G",,5,5.0,"{PP_1:2, PP_2:2, PP_3:2, PP_4:4, PP_5:2}",12.0,,8192.0,8192.0,32.0,889.1,889.1,0.0,33.06,10.32878,10.33,"{PP_1:48.0, PP_2:48.0, PP_3:48.0, PP_4:24.0, PP_5:48.0}",33.06,,,,NO,"{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}",,,"{PP_1:{g6e.48xlarge#3:2}, PP_2:{g6e.48xlarge#3:2}, PP_3:{g6e.48xlarge#3:2}, PP_4:{g5.12xlarge#3:4}, PP_5:{g6e.48xlarge#3:2}}",,,large-decode/method_enumeration-wrk_prefill-in8192-out8192-bs32_32-20260124_163326/solution_summary.csv,SUCCESS,,80.0,,0.31,,,,,,
solver,llama3-70b-decode,"g6e.24xlarge#1,g6e.48xlarge#2,g6e.48xlarge#3",L40S,,5,5.0,"{PP_1:4, PP_2:4, PP_3:4, PP_4:4, PP_5:4}",20.0,,8192.0,8192.0,64.0,3321.36,3321.36,0.0,68.48,5.727236,5.73,"{PP_1:48.0, PP_2:48.0, PP_3:48.0, PP_4:48.0, PP_5:48.0}",196.61,,,,YES,"{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}",,,"{PP_1:{g6e.48xlarge#2:4}, PP_2:{g6e.48xlarge#3:4}, PP_3:{g6e.48xlarge#3:4}, PP_4:{g6e.48xlarge#2:4}, PP_5:{g6e.24xlarge#1:4}}",,,large-decode/method_enumeration-wrk_prefill-in8192-out8192-bs64_64-20260124_163326/solution_summary.csv,SUCCESS,,80.0,,0.08,,,,,,
solver,llama3-70b-decode,"g6e.24xlarge#1,g6e.48xlarge#2,g6e.48xlarge#3",L40S,,5,5.0,"{PP_1:4, PP_2:4, PP_3:4, PP_4:4, PP_5:4}",20.0,,8192.0,8192.0,64.0,3321.36,3321.36,0.0,68.48,5.727236,5.73,"{PP_1:48.0, PP_2:48.0, PP_3:48.0, PP_4:48.0, PP_5:48.0}",393.22,,,,YES,"{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}",,,"{PP_1:{g6e.48xlarge#2:4}, PP_2:{g6e.48xlarge#3:4}, PP_3:{g6e.48xlarge#3:4}, PP_4:{g6e.48xlarge#2:4}, PP_5:{g6e.24xlarge#1:4}}",,,large-decode/method_enumeration-wrk_prefill-in8192-out8192-bs64_64-20260124_163326/solution_summary.csv,SUCCESS,,80.0,,0.08,,,,,,
solver,llama3-70b-decode,"g6e.24xlarge#3,g6e.48xlarge#3",L40S,,3,3.0,"{PP_1:4, PP_2:4, PP_3:4}",12.0,,8192.0,8192.0,64.0,1992.82,1992.82,0.0,41.09,5.727515,5.73,"{PP_1:48.0, PP_2:48.0, PP_3:48.0}",41.09,,,,NO,"{PP_1:1-32, PP_2:33-64, PP_3:65-80}",,,"{PP_1:{g6e.48xlarge#3:4}, PP_2:{g6e.48xlarge#3:4}, PP_3:{g6e.24xlarge#3:4}}",,,large-decode/method_enumeration-wrk_prefill-in8192-out8192-bs64_64-20260124_163326/solution_summary.csv,SUCCESS,,80.0,,0.14,,,,,,
solver,llama3-70b-decode,"g6e.24xlarge#3,g6e.48xlarge#3",L40S,,3,3.0,"{PP_1:4, PP_2:4, PP_3:4}",12.0,,8192.0,8192.0,64.0,1992.82,1992.82,0.0,41.09,5.727515,5.73,"{PP_1:48.0, PP_2:48.0, PP_3:48.0}",49.31,,,,NO,"{PP_1:1-32, PP_2:33-64, PP_3:65-80}",,,"{PP_1:{g6e.48xlarge#3:4}, PP_2:{g6e.48xlarge#3:4}, PP_3:{g6e.24xlarge#3:4}}",,,large-decode/method_enumeration-wrk_prefill-in8192-out8192-bs64_64-20260124_163326/solution_summary.csv,SUCCESS,,80.0,,0.14,,,,,,
solver,llama3-70b-decode,"g6e.24xlarge#0,p4de.24xlarge#0","A100,L40S",,5,5.0,"{PP_1:4, PP_2:2, PP_3:2, PP_4:2, PP_5:2}",12.0,,8192.0,8192.0,64.0,2178.06,2178.06,0.0,54.66,6.971031,6.97,"{PP_1:48.0, PP_2:80.0, PP_3:80.0, PP_4:80.0, PP_5:80.0}",61.64,,,,NO,"{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}",,,"{PP_1:{g6e.24xlarge#0:4}, PP_2:{p4de.24xlarge#0:2}, PP_3:{p4de.24xlarge#0:2}, PP_4:{p4de.24xlarge#0:2}, PP_5:{p4de.24xlarge#0:2}}",,,large-decode/method_enumeration-wrk_prefill-in8192-out8192-bs64_64-20260124_163326/solution_summary.csv,SUCCESS,,80.0,,0.13,,,,,,
solver,llama3-70b-prefill,"g5.12xlarge#0,g5.12xlarge#1,g6e.4xlarge#2","L40S,A10G",,5,5.0,"{PP_1:2, PP_2:2, PP_3:2, PP_4:2, PP_5:1}",9.0,,1024.0,1024.0,32.0,81.44,0.0,81.44,14.76,50.345054,50.35,"{PP_1:24.0, PP_2:24.0, PP_3:24.0, PP_4:24.0, PP_5:48.0}",14.76,,,,YES,"{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}",,,"{PP_1:{g5.12xlarge#0:2}, PP_2:{g5.12xlarge#1:2}, PP_3:{g5.12xlarge#1:2}, PP_4:{g5.12xlarge#0:2}, PP_5:{g6e.4xlarge#2:1}}",,,large-prefill/method_enumeration-wrk_decode-in1024-out1024-bs32_32-20260124_163326/solution_summary.csv,SUCCESS,,80.0,,3.41,,,,,,
solver,llama3-70b-prefill,"g5.12xlarge#0,g5.24xlarge#1,g6e.4xlarge#1","L40S,A10G",,5,5.0,"{PP_1:2, PP_2:2, PP_3:1, PP_4:2, PP_5:2}",9.0,,1024.0,1024.0,32.0,81.44,0.0,81.44,17.23,58.770005,58.77,"{PP_1:24.0, PP_2:24.0, PP_3:48.0, PP_4:24.0, PP_5:24.0}",17.71,,,,NO,"{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}",,,"{PP_1:{g5.12xlarge#0:2}, PP_2:{g5.24xlarge#1:2}, PP_3:{g6e.4xlarge#1:1}, PP_4:{g5.12xlarge#0:2}, PP_5:{g5.24xlarge#1:2}}",,,large-prefill/method_enumeration-wrk_decode-in1024-out1024-bs32_32-20260124_163326/solution_summary.csv,SUCCESS,,80.0,,3.41,,,,,,
solver,llama3-70b-prefill,"g5.24xlarge#0,g5.24xlarge#3,g6e.4xlarge#1","L40S,A10G",,5,5.0,"{PP_1:2, PP_2:2, PP_3:1, PP_4:2, PP_5:2}",9.0,,1024.0,1024.0,32.0,81.44,0.0,81.44,19.7,67.194957,67.19,"{PP_1:24.0, PP_2:24.0, PP_3:48.0, PP_4:24.0, PP_5:24.0}",196.61,,,,NO,"{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}",,,"{PP_1:{g5.24xlarge#3:2}, PP_2:{g5.24xlarge#0:2}, PP_3:{g6e.4xlarge#1:1}, PP_4:{g5.24xlarge#3:2}, PP_5:{g5.24xlarge#0:2}}",,,large-prefill/method_enumeration-wrk_decode-in1024-out1024-bs32_32-20260124_163326/solution_summary.csv,SUCCESS,,80.0,,3.41,,,,,,
solver,llama3-70b-prefill,"g5.48xlarge#0,g6e.4xlarge#0","L40S,A10G",,5,5.0,"{PP_1:1, PP_2:2, PP_3:2, PP_4:2, PP_5:2}",9.0,,1024.0,1024.0,32.0,81.44,0.0,81.44,19.71,67.229066,67.23,"{PP_1:48.0, PP_2:24.0, PP_3:24.0, PP_4:24.0, PP_5:24.0}",393.22,,,,NO,"{PP_1:1-16, PP_2:17-32, PP_3:33-48, PP_4:49-64, PP_5:65-80}",,,"{PP_1:{g6e.4xlarge#0:1}, PP_2:{g5.48xlarge#0:2}, PP_3:{g5.48xlarge#0:2}, PP_4:{g5.48xlarge#0:2}, PP_5:{g5.48xlarge#0:2}}",,,large-prefill/method_enumeration-wrk_decode-in1024-out1024-bs32_32-20260124_163326/solution_summary.csv,SUCCESS,,80.0,,3.41,,,,,,
